DOID:5286	vulvar leiomyosarcoma
OMIM:300614	DEAFNESS, X-LINKED 5; DFNX5
DOID:8219	recurrent epithelioid sarcoma
OMIM:614524	FIBROCHONDROGENESIS 2; FBCG2
DOID:12759	choroid cancer
OMIM:300615	BRUNNER SYNDROME; BRNRS
OMIM:614526	CHROMOSOME 17q12 DUPLICATION SYNDROME
DOID:12763	classic Kaposi's sarcoma
DOID:8220	recurrent extraosseous Ewing's sarcoma
DOID:5287	kidney leiomyosarcoma
OMIM:608742	HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 4
DOID:5288	larynx leiomyosarcoma
OMIM:614527	CHROMOSOME 17q12 DELETION SYNDROME
DOID:12765	peritonsillar abscess
DOID:8221	upper clivus meningioma
OMIM:300619	CATARACT, ATAXIA, SHORT STATURE, AND MENTAL RETARDATION
OMIM:608747	INSULIN-LIKE GROWTH FACTOR I DEFICIENCY
OMIM:614541	CHROMOSOME 16q22 DELETION SYNDROME
DOID:5289	uterus leiomyosarcoma
OMIM:300622	TN POLYAGGLUTINATION SYNDROME; TNPS
DOID:8222	adenocarcinoma in tubular adenoma
OMIM:608751	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 8; CMH8
DOID:12773	endemic African Kaposi's sarcoma
DOID:529	blepharospasm
DOID:12779	recurrent Kaposi's sarcoma
OMIM:300623	FRAGILE X TREMOR/ATAXIA SYNDROME; FXTAS
DOID:8223	penile urethral cancer
OMIM:614546	EFAVIRENZ, POOR METABOLISM OF
OMIM:608758	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 10; CMH10
DOID:5290	uterine corpus smooth muscle neoplasm
OMIM:300624	FRAGILE X SYNDROME; FXS
DOID:1278	tolosa-hunt syndrome
DOID:8224	central breast papilloma
OMIM:608762	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 3; EIG3
OMIM:614557	EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND HEARING LOSS; EDSKMH
DOID:12782	cicatricial ectropion
OMIM:300633	HYPOSPADIAS 1, X-LINKED; HYSP1
OMIM:614558	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 13; EIEE13
DOID:8225	microscopic breast papilloma
OMIM:608763	EHLERS-DANLOS SYNDROME, BEASLEY-COHEN TYPE
DOID:5291	adult leiomyosarcoma
OMIM:608765	SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3; IS3
DOID:12783	migraine without aura
OMIM:614559	INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD
DOID:5292	mediastinum leiomyosarcoma
DOID:8227	atypical breast papilloma
OMIM:300635	LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 2; XLP2
OMIM:614561	LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS; LCC
OMIM:608768	SPINOCEREBELLAR ATAXIA 8; SCA8
DOID:5293	extrahepatic bile duct leiomyosarcoma
DOID:12784	diabetes mellitus insulin dependent type, not stated as uncontrolled, with neurological manifestations
OMIM:300636	IMMUNODEFICIENCY 33; IMD33
DOID:8228	metastatic extraskeletal osteosarcoma
OMIM:300640	INVASIVE PNEUMOCOCCAL DISEASE, RECURRENT ISOLATED, 2; IPD2
DOID:5294	vessel leiomyosarcoma
DOID:12785	diabetic polyneuropathy
DOID:8229	metastatic small intestinal adenocarcinoma
OMIM:611274	GLAUCOMA 1, OPEN ANGLE, N; GLC1N
OMIM:614563	MENTAL RETARDATION, AUTOSOMAL DOMINANT 13; MRD13
OMIM:608776	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Il; CDG1L
OMIM:608779	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIe; CDG2E
DOID:5295	intestinal disease
OMIM:300643	ROLANDIC EPILEPSY, MENTAL RETARDATION, AND SPEECH DYSPRAXIA, X-LINKED; RESDX
DOID:823	periapical periodontitis
OMIM:614564	CUTANEOUS TELANGIECTASIA AND CANCER SYNDROME, FAMILIAL; FCTCS
DOID:1279	ocular motility disease
DOID:5296	liver leiomyosarcoma
OMIM:608781	ASPERGER SYNDROME, SUSCEPTIBILITY TO, 3; ASPG3
OMIM:300645	IMMUNODEFICIENCY 34; IMD34
DOID:8230	intrahepatic biliary papillomatosis
DOID:12796	Posterior synechiae
OMIM:614565	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1E; CSNB1E
OMIM:614569	MULTIPLE ENCHONDROMATOSIS, MAFFUCCI TYPE
OMIM:300650	ALBINISM, OCULAR, WITH LATE-ONSET SENSORINEURAL DEAFNESS; OASD
DOID:5297	rectum leiomyosarcoma
DOID:8233	inflammatory liposarcoma
DOID:12797	hallucinogen abuse
OMIM:608782	PYRUVATE DEHYDROGENASE PHOSPHATASE DEFICIENCY; PDHPD
OMIM:300652	ANGIOMA SERPIGINOSUM, X-LINKED
DOID:5299	endometrial clear cell adenocarcinoma
DOID:12798	mucopolysaccharidosis
DOID:8234	malignant hemangiopericytoma recurrent
OMIM:614575	CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME; CANVAS
OMIM:608787	OTOSCLEROSIS 5; OTSC5
DOID:53	pituitary gland disease
OMIM:300653	PHOSPHOGLYCERATE KINASE 1 DEFICIENCY
OMIM:614576	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl; CDG2L
DOID:8238	metastatic endometrial carcinoma
DOID:12799	mucopolysaccharidosis II
OMIM:611276	GLAUCOMA 1, OPEN ANGLE, H; GLC1H
OMIM:608796	MOYAMOYA DISEASE 3; MYMY3
OMIM:614582	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9; COXPD9
DOID:530	eyelid disease
DOID:128	vaginal soft tissue tumor
OMIM:608799	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ie; CDG1E
DOID:8239	lower clivus meningioma
OMIM:300659	MENTAL RETARDATION, X-LINKED 93; MRX93
OMIM:300660	LEUKOENCEPHALOPATHY WITH METAPHYSEAL CHONDRODYSPLASIA; LKMCD
OMIM:608800	SUDDEN INFANT DEATH WITH DYSGENESIS OF THE TESTES SYNDROME; SIDDT
OMIM:614583	BARAITSER-WINTER SYNDROME 2; BRWS2
DOID:12800	mucopolysaccharidosis VI
DOID:824	periodontitis
DOID:5301	fallopian tube clear cell adenocarcinoma
OMIM:608804	LEUKODYSTROPHY, HYPOMYELINATING, 2; HLD2
DOID:12801	mucopolysaccharidosis III
DOID:5302	uterine ligament clear cell adenocarcinoma
OMIM:614588	DYSTONIA 21; DYT21
OMIM:300661	PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY
DOID:8243	meningeal melanomatosis
OMIM:300672	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2; EIEE2
DOID:5303	cervical clear cell adenocarcinoma
OMIM:614590	PODOCONIOSIS, SUSCEPTIBILITY TO; PDCOS
DOID:8244	bone recurrent PNET
DOID:12802	mucopolysaccharidosis I
OMIM:608805	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 1; ANFH1
OMIM:300673	ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS
OMIM:614592	BENT BONE DYSPLASIA SYNDROME; BBDS
DOID:12803	Sly syndrome
DOID:8246	breast myoid hamartoma
OMIM:608807	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2J; LGMD2J
DOID:5304	ovarian clear cell adenocarcinoma
OMIM:614594	PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES
OMIM:608808	TRANSPOSITION OF THE GREAT ARTERIES, DEXTRO-LOOPED 1; DTGA1
DOID:5305	malignant ovarian clear cell neoplasm
DOID:12804	mucopolysaccharidosis IV
DOID:8251	adult pleomorphic rhabdomyosarcoma
OMIM:300676	MENTAL RETARDATION, X-LINKED, SYNDROMIC 14; MRXS14
DOID:12809	chronic lacrimal gland enlargement
OMIM:614595	PREECLAMPSIA/ECLAMPSIA 5; PEE5
OMIM:300679	CHROMOSOME Xp21 DELETION SYNDROME
DOID:8252	chronic rhinitis
OMIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA; LACH
DOID:5306	bladder clear cell adenocarcinoma
OMIM:300695	SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT; SPM
DOID:12819	Clostridium difficile intestinal infectious disease
OMIM:608810	MYOPATHY, MYOFIBRILLAR, 2; MFM2
DOID:8255	vulva fibroepithelial polyp
DOID:5307	urethra clear cell adenocarcinoma
OMIM:614602	TRICHOHEPATOENTERIC SYNDROME 2; THES2
DOID:1283	enterocele
OMIM:608811	METAPHYSEAL UNDERMODELING, SPONDYLAR DYSPLASIA, AND OVERGROWTH
OMIM:614607	COFFIN-SIRIS SYNDROME 2; CSS2
DOID:8256	olfactory neural tumor
DOID:5308	ampulla of Vater clear cell adenocarcinoma
OMIM:300696	MYOPATHY, X-LINKED, WITH POSTURAL MUSCLE ATROPHY; XMPMA
OMIM:608812	COLORECTAL CANCER, SUSCEPTIBILITY TO, 1; CRCS1
OMIM:614608	COFFIN-SIRIS SYNDROME 3; CSS3
DOID:12835	quadriplegia
DOID:5309	epithelial-myoepithelial carcinoma
OMIM:300699	MENTAL RETARDATION, X-LINKED, SYNDROMIC, WU TYPE; MRXSW
DOID:8257	transitional cell carcinoma of the ureter with squamous differentiation
OMIM:608814	LATERAL SEMICIRCULAR CANAL MALFORMATION, FAMILIAL, WITH EXTERNAL AND MIDDLE EAR ABNORMALITIES
DOID:12836	senile entropion
OMIM:300700	ALBINISM-DEAFNESS SYNDROME; ADFN
DOID:5310	glycogen-rich clear cell breast carcinoma
DOID:8259	bulbomembranous urethral cancer
OMIM:614609	COFFIN-SIRIS SYNDROME 4; CSS4
DOID:283	leukemic reticuloendotheliosis of intra-abdominal lymph nodes
DOID:0050639	primary cutaneous amyloidosis
DOID:0110855	posterior polymorphous corneal dystrophy 1
DOID:2832	geotrichosis
DOID:0050640	anauxetic dysplasia 1
DOID:0110856	posterior polymorphous corneal dystrophy 2
DOID:2833	dehydration polycythemia
DOID:0110857	posterior polymorphous corneal dystrophy 3
DOID:0050641	Rh deficiency syndrome
DOID:0110858	polycystic kidney disease 1
DOID:2834	acquired polycythemia
DOID:0050642	hypochromic microcytic anemia
DOID:0050643	anonychia congenita
DOID:0110859	polycystic kidney disease 2
DOID:2835	polycythemia due to hypoxia
DOID:2838	stress polycythemia
DOID:0110860	polycystic kidney disease 3
DOID:0050644	arterial calcification of infancy
DOID:0110861	autosomal recessive polycystic kidney disease
DOID:0050645	arterial tortuosity syndrome
DOID:2839	erythropoietin polycythemia
OMIM:277990	WOLFF MENTAL RETARDATION SYNDROME
DOID:284	malignant neoplasm of abdomen
DOID:0050646	distal arthrogryposis
DOID:0110862	congenital stationary night blindness autosomal dominant 1
DOID:0050647	Arts syndrome
DOID:2841	asthma
DOID:0110863	congenital stationary night blindness autosomal dominant 2
DOID:2842	Jervell-Lange Nielsen syndrome
DOID:0110864	congenital stationary night blindness 1F
DOID:0050648	atelosteogenesis
DOID:0110865	congenital stationary night blindness 1B
DOID:0050649	atransferrinemia
DOID:2843	long QT syndrome
DOID:2846	bruxism
DOID:0050650	familial atrial fibrillation
DOID:0110866	congenital stationary night blindness 1H
DOID:0050651	atrioventricular septal defect
DOID:0110867	congenital stationary night blindness 1C
DOID:2848	melancholia
DOID:0050652	soft tissue cancer
DOID:285	hairy cell leukemia
DOID:0110868	congenital stationary night blindness 1D
DOID:2853	atrophy of thyroid
DOID:0110869	congenital stationary night blindness 1E
DOID:0050653	dysplastic nevus
DOID:0050654	Baller-Gerold syndrome
DOID:0110870	congenital stationary night blindness 1A
DOID:2855	hyperthyroxinemia
DOID:0110871	congenital stationary night blindness 2A
DOID:0050655	Bamforth-Lazarus syndrome
DOID:2856	euthyroid sick syndrome
DOID:0110872	holoprosencephaly 2
DOID:2857	abscess of thyroid
DOID:0050656	pseudo-TORCH syndrome 1
DOID:0110873	holoprosencephaly 9
DOID:0050657	Bannayan-Riley-Ruvalcaba syndrome
DOID:2859	hemoglobin C disease
DOID:0110874	holoprosencephaly 6
DOID:0050658	Bart-Pumphrey syndrome
DOID:2860	hemoglobinopathy
DOID:0050659	biotin-responsive basal ganglia disease
DOID:0110875	holoprosencephaly 3
DOID:2861	congenital nonspherocytic hemolytic anemia
DOID:0110876	holoprosencephaly 7
DOID:0050660	Beare-Stevenson cutis gyrata syndrome
DOID:2862	glucosephosphate dehydrogenase deficiency
OMIM:278150	HYPOTRICHOSIS 8; HYPT8
DOID:0050661	vitelliform macular dystrophy
DOID:287	vision disorder
DOID:0110877	holoprosencephaly 11
DOID:2870	endometrial adenocarcinoma
DOID:0050662	bestrophinopathy
DOID:0110878	holoprosencephaly 5
DOID:2871	endometrial carcinoma
DOID:0110879	holoprosencephaly 8
DOID:0050663	Bethlem myopathy
DOID:0050664	Bietti crystalline corneoretinal dystrophy
DOID:2873	metastatic tumor to the larynx
DOID:0110880	holoprosencephaly 4
DOID:0050665	fetal alcohol syndrome
DOID:0110881	holoprosencephaly 1
DOID:2874	metastasis to the neck
DOID:0050666	partial fetal alcohol syndrome
DOID:2876	laryngeal squamous cell carcinoma
DOID:0110882	inflammatory bowel disease 7
DOID:0110883	inflammatory bowel disease 17
DOID:0050667	alcohol-related neurodevelopmental disorder
DOID:2877	larynx sarcoma
DOID:0050668	alcohol-related birth defect
DOID:0110884	inflammatory bowel disease 23
DOID:2878	throat carcinoma
DOID:0050669	spastic cerebral palsy
DOID:0110885	inflammatory bowel disease 10
DOID:2879	nodular degeneration of cornea
DOID:0050670	ataxic cerebral palsy
DOID:288	endometriosis of uterus
DOID:0110886	inflammatory bowel disease 9
DOID:0110887	inflammatory bowel disease 12
DOID:0050671	female breast cancer
DOID:2880	Hantavirus infectious disease
DOID:2882	Cysts of iris, ciliary body and anterior chamber
DOID:0110888	inflammatory bowel disease 18
DOID:0050672	dyskinetic cerebral palsy
DOID:0110889	inflammatory bowel disease 5
DOID:2883	prostatic adenoma
DOID:0050673	mixed cerebral palsy
DOID:0050674	congenital bile acid synthesis defect
DOID:2885	benign prostate phyllodes tumor
DOID:0110890	inflammatory bowel disease 19
OMIM:300703	SPINOCEREBELLAR ATAXIA, X-LINKED 5; SCAX5
OMIM:191390	INFLAMMATORY BOWEL DISEASE 11; IBD11
DOID:0050675	Birk-Barel syndrome
DOID:0050676	Birt-Hogg-Dube syndrome
OMIM:191400	ULNA AND FIBULA, HYPOPLASIA OF
OMIM:300704	PROSTATE CANCER, HEREDITARY, X-LINKED 2; HPCX2
OMIM:300705	CHROMOSOME Xp11.22 DUPLICATION SYNDROME
OMIM:191420	ULNA METAPHYSEAL DYSPLASIA SYNDROME
DOID:0050677	Bjornstad syndrome
DOID:0050678	Blau syndrome
OMIM:300706	MENTAL RETARDATION, X-LINKED, SYNDROMIC, TURNER TYPE; MRXST
OMIM:191440	ULNAR HYPOPLASIA
OMIM:300707	TOE SYNDACTYLY, TELECANTHUS, AND ANOGENITAL AND RENAL MALFORMATIONS; STAR
DOID:0050679	blue cone monochromacy
OMIM:191480	UNCOMBABLE HAIR SYNDROME 1; UHS1
OMIM:300709	MENTAL RETARDATION, X-LINKED, SYNDROMIC 9; MRXS9
OMIM:191482	UNCOMBABLE HAIR, RETINAL PIGMENTARY DYSTROPHY, DENTAL ANOMALIES, AND BRACHYDACTYLY
DOID:0050680	Boomerang dysplasia
OMIM:300710	ALOPECIA, ANDROGENETIC, 2; AGA2
OMIM:191500	UNDRITZ ANOMALY
DOID:0050681	Borjeson-Forssman-Lehmann syndrome
DOID:0050682	Athabaskan brainstem dysgenesis syndrome
OMIM:191520	UPINGTON DISEASE
OMIM:300711	PYLORIC STENOSIS, INFANTILE HYPERTROPHIC, 4; IHPS4
DOID:0050683	Bothnia retinal dystrophy
OMIM:300712	CRANIOFACIOSKELETAL SYNDROME
OMIM:191530	URATE-BINDING GLOBULIN, DECREASE IN
OMIM:300716	MENTAL RETARDATION, X-LINKED 95; MRX95
OMIM:191540	URATE OXIDASE, PSEUDOGENE; UOX
DOID:0050684	Bowen-Conradi syndrome
OMIM:300717	REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET; RBMX1A
OMIM:191550	URETER, BIFID OR DOUBLE
DOID:0050685	small cell carcinoma
DOID:0050686	organ system cancer
OMIM:300718	REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET; RBMX1B
OMIM:191600	URETER, CANCER OF
OMIM:300719	DEAFNESS, CATARACT, RETINITIS PIGMENTOSA, AND SPERM ABNORMALITIES
OMIM:191650	URETEROCELE
DOID:0050687	cell type cancer
DOID:0050688	anal canal cancer
OMIM:300749	MENTAL RETARDATION AND MICROCEPHALY WITH PONTINE AND CEREBELLAR HYPOPLASIA; MICPCH
OMIM:191700	UROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT
OMIM:191800	URINARY BLADDER, ATONY OF
DOID:0050689	brachydactyly-syndactyly syndrome
OMIM:300750	SPASTIC PARAPLEGIA 34, X-LINKED; SPG34
DOID:0050690	brachyolmia
OMIM:300751	ANEMIA, SIDEROBLASTIC, 1; SIDBA1
OMIM:191830	RENAL HYPODYSPLASIA/APLASIA 1; RHDA1
OMIM:278730	XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP D; XPD
OMIM:191850	URTICARIA, AQUAGENIC
DOID:0050691	branchiooculofacial syndrome
OMIM:300752	PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED; XLEPP
OMIM:300755	AGAMMAGLOBULINEMIA, X-LINKED; XLA
OMIM:191900	MUCKLE-WELLS SYNDROME; MWS
DOID:0050692	Brody myopathy
OMIM:300756	ALZHEIMER DISEASE 16; AD16
OMIM:191950	URTICARIA, FAMILIAL LOCALIZED HEAT
DOID:0050693	Brooke-Spiegler syndrome
OMIM:300758	HYPOSPADIAS 2, X-LINKED; HYSP2
OMIM:192000	UTERINE ANOMALIES
DOID:0050694	Brown-Vialetto-Van Laere syndrome
DOID:0050695	malignant pleural solitary fibrous tumor
OMIM:192050	UTERUS BICORNIS BICOLLIS WITH PARTIAL VAGINAL SEPTUM AND UNILATERAL HEMATOCOLPOS WITH IPSILATERAL RENAL AGENESIS
OMIM:300770	SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 4; SMDP4
DOID:0050696	fetal alcohol spectrum disorder
OMIM:300778	CORNEAL DYSTROPHY, LISCH EPITHELIAL; LECD
OMIM:192100	UVULA, BIFID
OMIM:192200	VARICOSE VEINS
OMIM:300779	CORNEAL DYSTROPHY, ENDOTHELIAL, X-LINKED; XECD
DOID:0050697	chorioamnionitis
OMIM:600638	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3A, WITH OR WITHOUT EXTRAOCULAR INVOLVEMENT; CFEOM3A
DOID:0050698	funisitis
OMIM:192300	VASCULAR HELIX OF UMBILICAL CORD
OMIM:300799	MENTAL RETARDATION, X-LINKED, SYNDROMIC, RAYMOND TYPE; MRXSR
DOID:0050699	Dent disease
OMIM:192310	VASCULITIS, LYMPHOCYTIC, NODULAR
OMIM:300801	CHROMOSOME Xp11.23-p11.22 DUPLICATION SYNDROME
DOID:0050700	cardiomyopathy
OMIM:192315	VASCULOPATHY, RETINAL, WITH CEREBRAL LEUKODYSTROPHY; RVCL
OMIM:300802	MENTAL RETARDATION, X-LINKED 96; MRX96
DOID:0050701	electroclinical syndrome
OMIM:192350	VATER/VACTERL ASSOCIATION
OMIM:300803	MENTAL RETARDATION, X-LINKED 97; MRX97
DOID:0050702	neonatal period electroclinical syndrome
OMIM:300804	JOUBERT SYNDROME 10; JBTS10
OMIM:192400	VEINS, PATTERN OF, ON ANTERIOR THORAX
OMIM:300807	THROMBOPHILIA, X-LINKED, DUE TO FACTOR IX DEFECT; THPH8
DOID:0050703	infancy electroclinical syndrome
OMIM:192430	VELOCARDIOFACIAL SYNDROME
DOID:0050704	childhood electroclinical syndrome
OMIM:192445	VENTRICULAR EXTRASYSTOLES WITH SYNCOPE, PERODACTYLY, AND ROBIN SEQUENCE
OMIM:300809	SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 15; SLEB15
OMIM:192500	LONG QT SYNDROME 1; LQT1
OMIM:300813	SARCOMA, SYNOVIAL
DOID:0050705	adolescence-adult electroclinical syndrome
OMIM:300814	NYSTAGMUS 6, CONGENITAL, X-LINKED; NYS6
OMIM:192600	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 1; CMH1
DOID:0050706	variable age at onset electroclinical syndrome
OMIM:192605	VENTRICULAR TACHYCARDIA, FAMILIAL
DOID:0050707	nonsyndromic epilepsy
OMIM:300815	CHROMOSOME Xq28 DUPLICATION SYNDROME
OMIM:300816	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6; COXPD6
DOID:0050708	early onset absence epilepsy
OMIM:192700	VENULAR INSUFFICIENCY, SYSTEMIC
OMIM:192800	VERTEBRAL FUSION, POSTERIOR LUMBOSACRAL, WITH BLEPHAROPTOSIS
DOID:0050709	Ohtahara syndrome
OMIM:300818	PAROXYSMAL NOCTURNAL HEMOGLOBINURIA 1; PNH1
OMIM:192900	VERTEBRAL HYPOPLASIA WITH LUMBAR KYPHOSIS
DOID:0050710	3-Methylcrotonyl-CoA carboxylase deficiency
OMIM:300829	CARDIOMYOPATHY, FATAL FETAL, DUE TO MYOCARDIAL CALCIFICATION
OMIM:608816	MYOCLONIC EPILEPSY, JUVENILE, SUSCEPTIBILITY TO, 3; EJM3
DOID:5312	miscellaneous mesenchymal neoplasm
DOID:12837	thyroid crisis
OMIM:614613	ACRODYSOSTOSIS 2 WITH OR WITHOUT HORMONE RESISTANCE; ACRDYS2
DOID:8269	adenocarcinoma in adenomatous polyposis coli
DOID:12838	secondary thyroid hyperplasia
OMIM:614614	DEAFNESS, AUTOSOMAL DOMINANT 4B; DFNA4B
OMIM:608831	RESTLESS LEGS SYNDROME, SUSCEPTIBILITY TO, 2; RLS2
DOID:827	ureter tuberculosis
DOID:5313	vulvar alveolar soft part sarcoma
OMIM:608836	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL
DOID:5314	alveolar soft part sarcoma recurrent
OMIM:614615	JOUBERT SYNDROME 17; JBTS17
DOID:8272	anterior urethra cancer
DOID:12839	thyrotoxicosis from ectopic thyroid nodule
DOID:1284	prolapse of female genital organ
OMIM:608837	CARNEY COMPLEX VARIANT
OMIM:614616	DIARRHEA 6; DIAR6
DOID:8274	synovial angioma
DOID:5316	alveolar soft part sarcoma nonmetastatic
OMIM:614617	DEAFNESS, AUTOSOMAL RECESSIVE 86; DFNB86
DOID:12840	Ancylostoma ceylanicum ancylostomiasis
DOID:5317	alveolar soft part sarcoma metastatic
DOID:8275	intratubular embryonal carcinoma
OMIM:608840	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 6; MDDGB6
DOID:12841	ancylostomiasis
DOID:5323	fallopian tube serous tumor
OMIM:614618	HYPEREKPLEXIA 3; HKPX3
DOID:8276	Hodgkin-like posttransplantation lymphoproliferative disease
OMIM:608850	MACULAR DYSTROPHY, RETINAL, 3; MCDR3
OMIM:608852	PULMONARY FUNCTION
OMIM:614619	HYPEREKPLEXIA 2; HKPX2
DOID:12842	Guillain-Barre syndrome
DOID:8281	recurrent malignant peripheral nerve sheath neoplasm
DOID:5324	fallopian tube germ cell cancer
DOID:12843	polyneuritis
OMIM:608864	OROFACIAL CLEFT 6, SUSCEPTIBILITY TO; OFC6
DOID:5325	Roberts syndrome
DOID:8282	adult epithelioid sarcoma
OMIM:614621	UV-SENSITIVE SYNDROME 2; UVSS2
DOID:12849	autistic disorder
OMIM:608874	OROFACIAL CLEFT 5; OFC5
OMIM:614622	KERATOCONUS 5; KTCN5
DOID:8283	peritonitis
DOID:5326	Partial recent retinal detachment with single defect
DOID:5327	retinal detachment
DOID:1285	rectal disease
OMIM:614623	KERATOCONUS 6; KTCN6
DOID:8285	nonmetastatic epithelioid sarcoma
OMIM:278850	46,XX SEX REVERSAL 2; SRXX2
OMIM:608875	GENE EXPRESSION, VARIATION IN, QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 14
DOID:12852	adhesions of drum head to incus
OMIM:608878	GENE EXPRESSION, VARIATION IN, QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 20
OMIM:614628	KERATOCONUS 8; KTCN8
DOID:5328	retinal detachment and defect
DOID:8286	metastatic epithelioid sarcoma
DOID:12853	adhesions of drum head to promontorium
OMIM:608885	STOMATIN-DEFICIENT CRYOHYDROCYTOSIS WITH NEUROLOGIC DEFECTS; SDCHCN
DOID:533	thymus gland disease
DOID:8287	Multiple Chondromatous hamartoma of lung
OMIM:614629	KERATOCONUS 7; KTCN7
DOID:5330	dental pulp disease
OMIM:614640	UV-SENSITIVE SYNDROME 3; UVSS3
OMIM:608890	WAARDENBURG SYNDROME, TYPE 2D; WS2D
DOID:8288	clear cell squamous cell skin carcinoma
DOID:12854	adhesions of drum head to stapes
DOID:12857	Achilles bursitis
OMIM:614643	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 7; MDDGA7
OMIM:608895	NEUROPATHY, HEREDITARY, WITH OR WITHOUT AGE-RELATED MACULAR DEGENERATION; HNARMD
DOID:8289	breast adenolipoma
DOID:5331	testicular granulosa cell tumor
OMIM:614644	MEAN PLATELET VOLUME QUANTITATIVE TRAIT LOCUS 4; MPVQTL4
DOID:5334	paraphimosis
DOID:12858	Huntington's disease
OMIM:608898	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3; FHL3
DOID:829	crystal arthropathy
OMIM:614645	MEAN PLATELET VOLUME QUANTITATIVE TRAIT LOCUS 5; MPVQTL5
DOID:12859	choreatic disease
OMIM:608901	CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 5
DOID:8292	atypical follicular adenoma
DOID:5335	renal neoplasm with t(6;11)(p21;q12)
OMIM:600668	CHONDROCALCINOSIS 1; CCAL1
OMIM:608902	DRUG METABOLISM, POOR, CYP2D6-RELATED
DOID:5337	epulis
DOID:12860	non-neoplastic nevus of skin
DOID:8295	scabies
OMIM:614646	MEAN PLATELET VOLUME QUANTITATIVE TRAIT LOCUS 6; MPVQTL6
DOID:5338	gingival hypertrophy
DOID:12863	senile nevus
OMIM:608903	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 1
DOID:83	cataract
OMIM:614650	COENZYME Q10 DEFICIENCY, PRIMARY, 6; COQ10D6
DOID:12864	acrosyringeal nevus
OMIM:614651	COENZYME Q10 DEFICIENCY, PRIMARY, 2; COQ10D2
DOID:5339	cyclic hematopoiesis
DOID:8302	mixed endometrial stromal and smooth muscle tumor
OMIM:608904	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 2
DOID:1287	cardiovascular system disease
OMIM:608905	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 3
DOID:534	persistent disorder of initiating or maintaining wakefulness
DOID:8303	congenital granular cell tumor
OMIM:614652	COENZYME Q10 DEFICIENCY, PRIMARY, 3; COQ10D3
OMIM:279000	YOUNG SYNDROME
DOID:12879	Pars plana exudative cyst
OMIM:614653	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VI; HSAN6
